block n60 sum_rr60 bad60 hold drowsy
836 67 14431 0 0 0
837 67 14421 0 0 0
838 67 14408 0 0 0
839 67 14406 0 0 0
840 68 14531 0 0 0
841 67 14352 0 0 0
842 67 14443 0 0 0
843 67 14458 0 0 0
844 67 14386 0 0 0
845 66 14250 0 0 0
846 67 14430 0 0 0
847 67 14416 0 0 0
848 67 14425 0 0 0
849 67 14470 0 0 0
850 67 14398 0 0 0
851 66 14240 0 0 0
852 66 14352 0 0 0
853 67 14554 0 0 0
854 66 14217 0 0 0
855 67 14348 0 0 0
856 67 14286 0 0 0
857 68 14503 0 0 0
858 67 14324 0 0 0
859 68 14527 0 0 0
860 68 14326 0 0 0
861 69 14409 0 0 0
862 68 14291 0 0 0
863 69 14477 0 0 0
864 70 14519 0 0 0
865 70 14365 0 0 0
866 71 14483 0 0 0
867 71 14475 0 0 0
868 71 14444 0 0 0
869 72 14385 0 0 0
870 73 14460 0 0 0
871 73 14384 0 0 0
872 72 14316 0 0 0
873 72 14388 0 0 0
874 72 14405 0 0 0
875 72 14420 0 0 0
876 70 14263 0 0 0
877 69 14257 0 0 0
878 69 14503 0 0 0
879 68 14473 0 0 0
880 68 14541 0 0 0
881 66 14414 0 0 0
882 66 14459 0 0 0
883 65 14348 0 0 0
884 65 14406 0 0 0
885 65 14482 0 0 0
886 65 14420 0 0 0
887 65 14478 0 0 0
888 65 14498 0 0 0
889 65 14507 0 0 0
890 65 14382 0 0 0
891 65 14263 0 0 0
892 65 14341 0 0 0
893 65 14326 0 0 0
894 65 14332 0 0 0
895 66 14408 0 0 0
896 67 14575 0 0 0
897 66 14315 0 0 0
898 66 14408 0 0 0
899 66 14295 0 0 0
900 67 14370 0 0 0
901 68 14463 0 0 0
902 68 14378 0 0 0
903 69 14553 0 0 0
904 68 14382 0 0 0
905 69 14544 0 0 0
906 69 14487 0 0 0
907 68 14398 0 0 0
908 67 14304 0 0 0
909 67 14358 0 0 0
910 68 14401 0 0 0
911 68 14460 0 0 0
912 67 14303 0 0 0
913 67 14369 0 0 0
914 66 14266 0 0 0
915 66 14306 0 0 0
916 66 14261 0 0 0
917 66 14315 0 0 0
918 65 14225 0 0 0
919 66 14369 0 0 0
920 67 14502 0 0 0
921 67 14444 0 0 0
922 67 14544 0 0 0
923 66 14373 0 0 0
924 66 14406 0 0 0
925 66 14366 0 0 0
926 67 14523 0 0 0
927 66 14349 0 0 0
928 66 14429 0 0 0
929 66 14460 0 0 0
930 66 14440 0 0 0
931 66 14434 0 0 0
932 66 14366 0 0 0
933 66 14400 0 0 0
934 66 14422 0 0 0
935 66 14393 0 0 0
936 66 14428 0 0 0
937 65 14320 0 0 0
938 65 14312 0 0 0
939 66 14489 0 0 0
940 66 14441 0 0 0
941 66 14388 0 0 0
942 66 14370 0 0 0
943 65 14316 0 0 0
944 65 14331 0 0 0
945 66 14462 0 0 0
946 65 14320 0 0 0
947 65 14296 0 0 0
948 66 14499 0 0 0
949 66 14496 0 0 0
950 65 14336 0 0 0
951 65 14349 0 0 0
952 66 14455 0 0 0
